seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr,TimeDate,TradeDate,QuoteDate
49873,QQQ,1603323795723,283.5,50,127194,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49874,QQQ,1603323795741,283.47,2,127195,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49875,QQQ,1603323795741,283.46,200,127196,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49876,QQQ,1603323795745,283.44,200,127197,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49877,QQQ,1603323795745,283.42,200,127198,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49878,QQQ,1603323795745,283.41,2,127199,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49879,QQQ,1603323795747,283.4,4,127200,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49880,QQQ,1603323795753,283.38,200,127201,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49881,QQQ,1603323795758,283.36,200,127202,283.58,283.63,0,0,0,0,0,0,1,0,0,10/21/2020 7:43:15 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49882,QQQ,1603323799460,283.43,600,127203,283.35,283.43,0,0,0,0,0,0,4,0,0,10/21/2020 7:43:19 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49883,QQQ,1603323807820,283.44,600,127204,283.38,283.44,0,0,0,0,0,0,4,0,0,10/21/2020 7:43:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49884,QQQ,1603323810495,283.39,100,127205,283.39,283.44,0,0,0,0,0,0,2,0,0,10/21/2020 7:43:30 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49885,QQQ,1603323813039,283.39,3,127206,283.37,283.42,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:33 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49886,QQQ,1603323817777,283.4,25,127207,283.37,283.42,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:37 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49887,QQQ,1603323826932,283.45,4,127208,283.4,283.45,0,0,0,0,0,0,4,0,0,10/21/2020 7:43:46 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49888,QQQ,1603323827178,283.41,10,127209,283.4,283.45,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:47 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49889,QQQ,1603323838940,283.47,7,127210,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49890,QQQ,1603323838940,283.47,7,127211,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49891,QQQ,1603323838940,283.47,7,127212,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49892,QQQ,1603323838940,283.47,7,127213,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49893,QQQ,1603323838940,283.47,15,127214,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49894,QQQ,1603323838940,283.47,14,127215,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49895,QQQ,1603323838940,283.47,14,127216,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49896,QQQ,1603323838940,283.47,15,127217,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49897,QQQ,1603323838940,283.48,600,127218,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49898,QQQ,1603323838944,283.48,600,127219,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49899,QQQ,1603323838967,283.48,1600,127220,283.45,283.51,0,0,0,0,0,0,3,0,0,10/21/2020 7:43:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49900,QQQ,1603323840790,283.5,600,127221,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:44:00 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49901,QQQ,1603323840791,283.5,216,127222,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:44:00 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49902,QQQ,1603323851153,283.51,200,127223,283.5,283.51,0,0,0,0,0,0,4,0,0,10/21/2020 7:44:11 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49903,QQQ,1603323854163,283.56,4,127224,283.56,283.63,0,0,0,0,0,0,2,0,0,10/21/2020 7:44:14 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49904,QQQ,1603323860239,283.63,100,127225,283.6,283.65,0,0,0,0,0,0,3,0,0,10/21/2020 7:44:20 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49905,QQQ,1603323862123,283.51,100,127226,283.53,283.59,0,0,0,0,0,0,1,0,0,10/21/2020 7:44:22 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49906,QQQ,1603323862123,283.51,300,127227,283.53,283.59,0,0,0,0,0,0,1,0,0,10/21/2020 7:44:22 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49907,QQQ,1603323862135,283.5,500,127228,283.53,283.59,0,0,0,0,0,0,1,0,0,10/21/2020 7:44:22 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49908,QQQ,1603323870427,283.43,50,127229,283.39,283.45,0,0,0,0,0,0,3,0,0,10/21/2020 7:44:30 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49909,QQQ,1603323871926,283.43,2,127230,283.37,283.43,0,0,0,0,0,0,4,0,0,10/21/2020 7:44:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49910,QQQ,1603323871929,283.4,10,127231,283.37,283.43,0,0,0,0,0,0,3,0,0,10/21/2020 7:44:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49911,QQQ,1603323871929,283.39,10,127232,283.37,283.43,0,0,0,0,0,0,3,0,0,10/21/2020 7:44:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49912,QQQ,1603323871929,283.41,50,127233,283.37,283.43,0,0,0,0,0,0,3,0,0,10/21/2020 7:44:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49913,QQQ,1603323874908,283.37,50,127234,283.29,283.37,0,0,0,0,0,0,4,0,0,10/21/2020 7:44:34 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49914,QQQ,1603323888215,283.39,200,127235,283.39,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:44:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49915,QQQ,1603323888216,283.39,200,127236,283.39,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:44:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49916,QQQ,1603323888216,283.39,200,127237,283.39,283.45,0,0,0,0,0,0,2,0,0,10/21/2020 7:44:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49917,QQQ,1603323902856,283.38,50,127238,283.31,283.41,0,0,0,0,0,0,3,0,0,10/21/2020 7:45:02 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49918,QQQ,1603323910147,283.38,600,127239,283.32,283.38,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:10 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49919,QQQ,1603323910147,283.38,400,127240,283.32,283.38,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:10 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49920,QQQ,1603323911616,283.39,100,127241,283.34,283.39,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:11 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49921,QQQ,1603323924747,283.46,100,127242,283.4,283.46,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:24 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49922,QQQ,1603323931484,283.46,5,127243,283.42,283.46,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:31 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49923,QQQ,1603323935262,283.46,100,127244,283.47,283.5,0,0,0,0,0,0,1,0,0,10/21/2020 7:45:35 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49924,QQQ,1603323936118,283.5,25,127245,283.47,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:36 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49925,QQQ,1603323938020,283.5,100,127246,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49926,QQQ,1603323938020,283.5,600,127247,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49927,QQQ,1603323938020,283.5,100,127248,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49928,QQQ,1603323938020,283.5,600,127249,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49929,QQQ,1603323938020,283.5,100,127250,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49930,QQQ,1603323938020,283.5,600,127251,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49931,QQQ,1603323938020,283.5,100,127252,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49932,QQQ,1603323938020,283.5,100,127253,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49933,QQQ,1603323938022,283.5,100,127254,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49934,QQQ,1603323938022,283.5,100,127255,283.48,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:38 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49935,QQQ,1603323953974,283.45,100,127256,283.4,283.47,0,0,0,0,0,0,3,0,0,10/21/2020 7:45:53 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49936,QQQ,1603323957579,283.5,50,127257,283.4,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:45:57 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49937,QQQ,1603323958779,283.49,200,127258,283.4,283.5,0,0,0,0,0,0,3,0,0,10/21/2020 7:45:58 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49938,QQQ,1603323960691,283.49,7,127259,283.4,283.5,0,0,0,0,0,0,3,0,0,10/21/2020 7:46:00 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49939,QQQ,1603323968261,283.5,250,127260,283.49,283.5,0,0,0,0,0,0,4,0,0,10/21/2020 7:46:08 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49940,QQQ,1603323972693,283.5,100,127261,283.5,283.55,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:12 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49941,QQQ,1603323972693,283.5,10,127262,283.5,283.55,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:12 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49942,QQQ,1603323972811,283.49,793,127263,283.5,283.55,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:12 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49943,QQQ,1603323977399,283.43,100,127264,283.39,283.43,0,0,0,0,0,0,4,0,0,10/21/2020 7:46:17 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49944,QQQ,1603323980791,283.43,50,127265,283.42,283.44,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:20 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49945,QQQ,1603323980792,283.43,150,127266,283.42,283.44,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:20 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49946,QQQ,1603323987277,283.46,10,127267,283.41,283.46,0,0,0,0,0,0,4,0,0,10/21/2020 7:46:27 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49947,QQQ,1603323996461,283.45,100,127268,283.42,283.48,0,0,0,0,0,0,3,0,0,10/21/2020 7:46:36 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49948,QQQ,1603323996466,283.42,1,127269,283.42,283.48,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:36 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49949,QQQ,1603323996491,283.4,5,127270,283.42,283.48,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:36 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49950,QQQ,1603324005265,283.41,100,127271,283.38,283.42,0,0,0,0,0,0,3,0,0,10/21/2020 7:46:45 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49951,QQQ,1603324008305,283.38,500,127272,283.38,283.42,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49952,QQQ,1603324008377,283.35,100,127273,283.38,283.42,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:48 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49953,QQQ,1603324011942,283.36,50,127274,283.31,283.37,0,0,0,0,0,0,3,0,0,10/21/2020 7:46:51 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49954,QQQ,1603324012354,283.3,100,127275,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49955,QQQ,1603324012354,283.28,200,127276,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49956,QQQ,1603324012354,283.33,1,127277,283.32,283.38,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49957,QQQ,1603324012354,283.31,1,127278,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49958,QQQ,1603324012354,283.31,1,127279,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49959,QQQ,1603324012354,283.32,10,127280,283.32,283.38,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49960,QQQ,1603324012354,283.3,2,127281,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49961,QQQ,1603324012354,283.29,600,127282,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49962,QQQ,1603324012354,283.29,1,127283,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49963,QQQ,1603324012355,283.25,800,127284,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49964,QQQ,1603324012355,283.27,1,127285,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49965,QQQ,1603324012355,283.25,1,127286,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49966,QQQ,1603324012355,283.25,300,127287,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49967,QQQ,1603324012374,283.24,100,127288,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49968,QQQ,1603324012374,283.22,3,127289,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49969,QQQ,1603324012376,283.2,2,127290,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49970,QQQ,1603324012381,283.2,200,127291,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49971,QQQ,1603324012381,283.19,1,127292,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49972,QQQ,1603324012381,283.2,100,127293,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49973,QQQ,1603324012381,283.2,40,127294,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49974,QQQ,1603324012381,283.17,1,127295,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49975,QQQ,1603324012443,283.17,2,127296,283.32,283.38,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:52 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49976,QQQ,1603324014075,283.19,100,127297,283.16,283.19,0,0,0,0,0,0,4,0,0,10/21/2020 7:46:54 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49977,QQQ,1603324014121,283.16,1,127298,283.16,283.19,0,0,0,0,0,0,2,0,0,10/21/2020 7:46:54 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49978,QQQ,1603324014121,283.15,99,127299,283.16,283.19,0,0,0,0,0,0,1,0,0,10/21/2020 7:46:54 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49979,QQQ,1603324014662,283.17,1,127300,283.16,283.19,0,0,0,0,0,0,3,0,0,10/21/2020 7:46:54 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49980,QQQ,1603324016141,283.18,100,127301,283.15,283.17,0,0,0,0,0,0,5,0,0,10/21/2020 7:46:56 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49981,QQQ,1603324019391,283.17,10,127302,283.15,283.19,0,0,0,0,0,0,3,0,0,10/21/2020 7:46:59 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49982,QQQ,1603324026497,283.21,1800,127303,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49983,QQQ,1603324026506,283.21,700,127304,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49984,QQQ,1603324026506,283.21,200,127305,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49985,QQQ,1603324026509,283.21,200,127306,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49986,QQQ,1603324026510,283.21,200,127307,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49987,QQQ,1603324026510,283.21,200,127308,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49988,QQQ,1603324026510,283.21,200,127309,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49989,QQQ,1603324026511,283.21,200,127310,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49990,QQQ,1603324026512,283.21,200,127311,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49991,QQQ,1603324026512,283.21,200,127312,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49992,QQQ,1603324026513,283.21,200,127313,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49993,QQQ,1603324026514,283.21,200,127314,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49994,QQQ,1603324026520,283.2,100,127315,283.21,283.25,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49995,QQQ,1603324026520,283.21,500,127316,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49996,QQQ,1603324026773,283.19,600,127317,283.21,283.25,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49997,QQQ,1603324026774,283.19,600,127318,283.21,283.25,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49998,QQQ,1603324026774,283.2,200,127319,283.21,283.25,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
49999,QQQ,1603324026775,283.19,600,127320,283.21,283.25,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50000,QQQ,1603324026775,283.21,800,127321,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50001,QQQ,1603324026776,283.21,200,127322,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50002,QQQ,1603324026776,283.21,200,127323,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50003,QQQ,1603324026776,283.21,200,127324,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50004,QQQ,1603324026776,283.21,200,127325,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50005,QQQ,1603324026787,283.21,1400,127326,283.21,283.25,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:06 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50006,QQQ,1603324029727,283.19,500,127327,283.19,283.2,0,0,0,0,0,0,2,0,0,10/21/2020 7:47:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50007,QQQ,1603324029731,283.16,100,127328,283.19,283.2,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50008,QQQ,1603324029731,283.15,100,127329,283.19,283.2,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50009,QQQ,1603324029733,283.16,1,127330,283.19,283.2,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50010,QQQ,1603324029741,283.15,2,127331,283.19,283.2,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50011,QQQ,1603324029866,283.14,7,127332,283.19,283.2,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:09 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50012,QQQ,1603324030460,283.15,400,127333,283.19,283.2,0,0,0,0,0,0,1,0,0,10/21/2020 7:47:10 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50013,QQQ,1603324030998,283.14,200,127334,283.1,283.15,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:10 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50014,QQQ,1603324030998,283.14,200,127335,283.1,283.15,0,0,0,0,0,0,4,0,0,10/21/2020 7:47:10 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
50015,QQQ,1603324033190,283.11,100,127336,283.08,283.14,0,0,0,0,0,0,3,0,0,10/21/2020 7:47:13 PM,1/1/1970 12:00:00 AM,1/1/1970 12:00:00 AM
