seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr
12039,SPY,1601061622416,329.39,100,214113,0,0,0,0,0,0,0,0,0,0,0
12040,SPY,1601061622416,329.39,200,214114,0,0,0,0,0,0,0,0,0,0,0
12041,SPY,1601061622417,329.4,100,214115,0,0,0,0,0,0,0,0,0,0,0
12042,SPY,1601061622417,329.4,100,214116,0,0,0,0,0,0,0,0,0,0,0
12043,SPY,1601061623015,329.39,100,214117,0,0,0,0,0,0,0,0,0,0,0
12044,SPY,1601061623016,329.38,100,214118,0,0,0,0,0,0,0,0,0,0,0
12045,SPY,1601061623016,329.38,100,214119,0,0,0,0,0,0,0,0,0,0,0
12046,SPY,1601061623016,329.38,100,214120,0,0,0,0,0,0,0,0,0,0,0
12047,SPY,1601061624033,329.38,100,214121,0,0,0,0,0,0,0,0,0,0,0
12048,SPY,1601061624824,329.4,114,214122,0,0,0,0,0,0,0,0,0,0,0
12049,SPY,1601061624857,329.4,200,214123,0,0,0,0,0,0,0,0,0,0,0
12050,SPY,1601061624874,329.41,100,214124,0,0,0,0,0,0,0,0,0,0,0
12051,SPY,1601061624874,329.41,100,214125,0,0,0,0,0,0,0,0,0,0,0
12052,SPY,1601061624882,329.42,100,214126,0,0,0,0,0,0,0,0,0,0,0
12053,SPY,1601061624882,329.42,100,214127,0,0,0,0,0,0,0,0,0,0,0
12054,SPY,1601061624883,329.42,100,214128,0,0,0,0,0,0,0,0,0,0,0
12055,SPY,1601061624947,329.42,380,214129,0,0,0,0,0,0,0,0,0,0,0
12056,SPY,1601061625417,329.43,200,214130,0,0,0,0,0,0,0,0,0,0,0
12057,SPY,1601061625419,329.43,100,214131,0,0,0,0,0,0,0,0,0,0,0
12058,SPY,1601061625556,329.43,100,214132,0,0,0,0,0,0,0,0,0,0,0
12059,SPY,1601061625689,329.43,200,214133,0,0,0,0,0,0,0,0,0,0,0
12060,SPY,1601061625689,329.43,100,214134,0,0,0,0,0,0,0,0,0,0,0
12061,SPY,1601061625989,329.43,200,214135,0,0,0,0,0,0,0,0,0,0,0
12062,SPY,1601061626026,329.44,200,214136,0,0,0,0,0,0,0,0,0,0,0
12063,SPY,1601061626342,329.445,100,214137,0,0,0,0,0,0,0,0,0,0,0
12064,SPY,1601061626342,329.445,300,214138,0,0,0,0,0,0,0,0,0,0,0
12065,SPY,1601061626345,329.445,400,214139,0,0,0,0,0,0,0,0,0,0,0
12066,SPY,1601061626349,329.445,100,214140,0,0,0,0,0,0,0,0,0,0,0
12067,SPY,1601061626353,329.445,200,214141,0,0,0,0,0,0,0,0,0,0,0
12068,SPY,1601061626354,329.445,100,214142,0,0,0,0,0,0,0,0,0,0,0
12069,SPY,1601061626451,329.445,100,214143,0,0,0,0,0,0,0,0,0,0,0
12070,SPY,1601061627041,329.44,100,214144,0,0,0,0,0,0,0,0,0,0,0
12071,SPY,1601061627041,329.44,100,214145,0,0,0,0,0,0,0,0,0,0,0
12072,SPY,1601061627041,329.44,200,214146,0,0,0,0,0,0,0,0,0,0,0
12073,SPY,1601061627041,329.44,100,214147,0,0,0,0,0,0,0,0,0,0,0
12074,SPY,1601061627041,329.44,100,214148,0,0,0,0,0,0,0,0,0,0,0
12075,SPY,1601061627041,329.44,100,214149,0,0,0,0,0,0,0,0,0,0,0
12076,SPY,1601061627041,329.44,100,214150,0,0,0,0,0,0,0,0,0,0,0
12077,SPY,1601061627041,329.44,200,214151,0,0,0,0,0,0,0,0,0,0,0
12078,SPY,1601061627046,329.44,200,214152,0,0,0,0,0,0,0,0,0,0,0
12079,SPY,1601061627046,329.44,100,214153,0,0,0,0,0,0,0,0,0,0,0
12080,SPY,1601061627047,329.44,100,214154,0,0,0,0,0,0,0,0,0,0,0
12081,SPY,1601061627204,329.43,100,214155,0,0,0,0,0,0,0,0,0,0,0
12082,SPY,1601061627204,329.43,100,214156,0,0,0,0,0,0,0,0,0,0,0
12083,SPY,1601061627356,329.42,100,214157,0,0,0,0,0,0,0,0,0,0,0
12084,SPY,1601061627576,329.43,100,214158,0,0,0,0,0,0,0,0,0,0,0
12085,SPY,1601061628581,329.44,788,214159,0,0,0,0,0,0,0,0,0,0,0
12086,SPY,1601061628581,329.44,1193,214160,0,0,0,0,0,0,0,0,0,0,0
12087,SPY,1601061628582,329.45,100,214161,0,0,0,0,0,0,0,0,0,0,0
12088,SPY,1601061629028,329.45,100,214162,0,0,0,0,0,0,0,0,0,0,0
12089,SPY,1601061629028,329.45,100,214163,0,0,0,0,0,0,0,0,0,0,0
12090,SPY,1601061629028,329.45,100,214164,0,0,0,0,0,0,0,0,0,0,0
12091,SPY,1601061629029,329.45,100,214165,0,0,0,0,0,0,0,0,0,0,0
12092,SPY,1601061629302,329.45,100,214166,0,0,0,0,0,0,0,0,0,0,0
12093,SPY,1601061629592,329.44,100,214167,0,0,0,0,0,0,0,0,0,0,0
12094,SPY,1601061629742,329.44,117,214168,0,0,0,0,0,0,0,0,0,0,0
12095,SPY,1601061629790,329.447,200,214169,0,0,0,0,0,0,0,0,0,0,0
12096,SPY,1601061629809,329.45,200,214170,0,0,0,0,0,0,0,0,0,0,0
12097,SPY,1601061630141,329.445,1000,214171,0,0,0,0,0,0,0,0,0,0,0
12098,SPY,1601061630415,329.445,100,214172,0,0,0,0,0,0,0,0,0,0,0
12099,SPY,1601061630415,329.445,100,214173,0,0,0,0,0,0,0,0,0,0,0
12100,SPY,1601061630415,329.445,100,214174,0,0,0,0,0,0,0,0,0,0,0
12101,SPY,1601061630415,329.445,100,214175,0,0,0,0,0,0,0,0,0,0,0
12102,SPY,1601061630415,329.445,100,214176,0,0,0,0,0,0,0,0,0,0,0
12103,SPY,1601061630415,329.445,100,214177,0,0,0,0,0,0,0,0,0,0,0
12104,SPY,1601061630415,329.445,200,214178,0,0,0,0,0,0,0,0,0,0,0
12105,SPY,1601061630416,329.445,200,214179,0,0,0,0,0,0,0,0,0,0,0
12106,SPY,1601061630967,329.44,100,214180,0,0,0,0,0,0,0,0,0,0,0
12107,SPY,1601061630967,329.44,200,214181,0,0,0,0,0,0,0,0,0,0,0
12108,SPY,1601061630967,329.44,100,214182,0,0,0,0,0,0,0,0,0,0,0
12109,SPY,1601061630967,329.44,100,214183,0,0,0,0,0,0,0,0,0,0,0
12110,SPY,1601061630967,329.43,100,214184,0,0,0,0,0,0,0,0,0,0,0
12111,SPY,1601061630967,329.44,100,214185,0,0,0,0,0,0,0,0,0,0,0
12112,SPY,1601061630967,329.43,200,214186,0,0,0,0,0,0,0,0,0,0,0
12113,SPY,1601061630967,329.43,100,214187,0,0,0,0,0,0,0,0,0,0,0
12114,SPY,1601061630967,329.44,100,214188,0,0,0,0,0,0,0,0,0,0,0
12115,SPY,1601061630967,329.43,200,214189,0,0,0,0,0,0,0,0,0,0,0
12116,SPY,1601061630967,329.43,100,214190,0,0,0,0,0,0,0,0,0,0,0
12117,SPY,1601061630967,329.43,100,214191,0,0,0,0,0,0,0,0,0,0,0
12118,SPY,1601061630968,329.43,100,214192,0,0,0,0,0,0,0,0,0,0,0
12119,SPY,1601061630968,329.43,100,214193,0,0,0,0,0,0,0,0,0,0,0
12120,SPY,1601061630968,329.43,100,214194,0,0,0,0,0,0,0,0,0,0,0
12121,SPY,1601061630972,329.44,100,214195,0,0,0,0,0,0,0,0,0,0,0
12122,SPY,1601061630973,329.44,100,214196,0,0,0,0,0,0,0,0,0,0,0
12123,SPY,1601061630973,329.44,100,214197,0,0,0,0,0,0,0,0,0,0,0
12124,SPY,1601061631158,329.44,100,214198,0,0,0,0,0,0,0,0,0,0,0
12125,SPY,1601061631963,329.445,100,214199,0,0,0,0,0,0,0,0,0,0,0
12126,SPY,1601061631996,329.445,300,214200,0,0,0,0,0,0,0,0,0,0,0
12127,SPY,1601061632005,329.45,100,214201,0,0,0,0,0,0,0,0,0,0,0
12128,SPY,1601061632005,329.45,100,214202,0,0,0,0,0,0,0,0,0,0,0
12129,SPY,1601061632005,329.45,100,214203,0,0,0,0,0,0,0,0,0,0,0
12130,SPY,1601061632005,329.45,100,214204,0,0,0,0,0,0,0,0,0,0,0
12131,SPY,1601061632005,329.45,100,214205,0,0,0,0,0,0,0,0,0,0,0
12132,SPY,1601061632005,329.45,100,214206,0,0,0,0,0,0,0,0,0,0,0
12133,SPY,1601061632007,329.445,100,214207,0,0,0,0,0,0,0,0,0,0,0
12134,SPY,1601061632007,329.445,100,214208,0,0,0,0,0,0,0,0,0,0,0
12135,SPY,1601061632007,329.445,100,214209,0,0,0,0,0,0,0,0,0,0,0
12136,SPY,1601061632008,329.445,100,214210,0,0,0,0,0,0,0,0,0,0,0
12137,SPY,1601061632008,329.445,100,214211,0,0,0,0,0,0,0,0,0,0,0
12138,SPY,1601061632009,329.445,100,214212,0,0,0,0,0,0,0,0,0,0,0
12139,SPY,1601061632009,329.45,100,214213,0,0,0,0,0,0,0,0,0,0,0
12140,SPY,1601061632244,329.45,100,214214,0,0,0,0,0,0,0,0,0,0,0
12141,SPY,1601061632245,329.45,100,214215,0,0,0,0,0,0,0,0,0,0,0
12142,SPY,1601061632245,329.45,100,214216,0,0,0,0,0,0,0,0,0,0,0
12143,SPY,1601061632245,329.45,100,214217,0,0,0,0,0,0,0,0,0,0,0
12144,SPY,1601061632662,329.45,400,214218,0,0,0,0,0,0,0,0,0,0,0
12145,SPY,1601061632662,329.45,400,214219,0,0,0,0,0,0,0,0,0,0,0
12146,SPY,1601061632662,329.45,100,214220,0,0,0,0,0,0,0,0,0,0,0
12147,SPY,1601061632662,329.45,300,214221,0,0,0,0,0,0,0,0,0,0,0
12148,SPY,1601061632662,329.45,100,214222,0,0,0,0,0,0,0,0,0,0,0
12149,SPY,1601061632662,329.45,400,214223,0,0,0,0,0,0,0,0,0,0,0
12150,SPY,1601061632662,329.45,200,214224,0,0,0,0,0,0,0,0,0,0,0
12151,SPY,1601061632662,329.45,300,214225,0,0,0,0,0,0,0,0,0,0,0
12152,SPY,1601061632662,329.45,100,214226,0,0,0,0,0,0,0,0,0,0,0
12153,SPY,1601061632662,329.45,100,214227,0,0,0,0,0,0,0,0,0,0,0
12154,SPY,1601061632662,329.45,100,214228,0,0,0,0,0,0,0,0,0,0,0
12155,SPY,1601061632662,329.45,300,214229,0,0,0,0,0,0,0,0,0,0,0
12156,SPY,1601061632662,329.45,100,214230,0,0,0,0,0,0,0,0,0,0,0
12157,SPY,1601061632662,329.45,100,214231,0,0,0,0,0,0,0,0,0,0,0
12158,SPY,1601061632662,329.45,300,214232,0,0,0,0,0,0,0,0,0,0,0
12159,SPY,1601061632662,329.45,100,214233,0,0,0,0,0,0,0,0,0,0,0
12160,SPY,1601061632662,329.45,100,214234,0,0,0,0,0,0,0,0,0,0,0
12161,SPY,1601061632662,329.45,100,214235,0,0,0,0,0,0,0,0,0,0,0
12162,SPY,1601061632662,329.45,100,214236,0,0,0,0,0,0,0,0,0,0,0
12163,SPY,1601061632662,329.45,200,214237,0,0,0,0,0,0,0,0,0,0,0
12164,SPY,1601061632662,329.45,100,214238,0,0,0,0,0,0,0,0,0,0,0
12165,SPY,1601061632664,329.46,238,214239,0,0,0,0,0,0,0,0,0,0,0
12166,SPY,1601061632664,329.46,100,214240,0,0,0,0,0,0,0,0,0,0,0
12167,SPY,1601061632664,329.46,100,214241,0,0,0,0,0,0,0,0,0,0,0
12168,SPY,1601061632664,329.46,100,214242,0,0,0,0,0,0,0,0,0,0,0
12169,SPY,1601061632664,329.46,500,214243,0,0,0,0,0,0,0,0,0,0,0
12170,SPY,1601061632664,329.46,300,214244,0,0,0,0,0,0,0,0,0,0,0
12171,SPY,1601061632664,329.46,300,214245,0,0,0,0,0,0,0,0,0,0,0
12172,SPY,1601061632664,329.46,100,214246,0,0,0,0,0,0,0,0,0,0,0
12173,SPY,1601061632664,329.46,100,214247,0,0,0,0,0,0,0,0,0,0,0
12174,SPY,1601061632664,329.46,300,214248,0,0,0,0,0,0,0,0,0,0,0
12175,SPY,1601061632664,329.46,1000,214249,0,0,0,0,0,0,0,0,0,0,0
12176,SPY,1601061632664,329.46,500,214250,0,0,0,0,0,0,0,0,0,0,0
12177,SPY,1601061632664,329.46,300,214251,0,0,0,0,0,0,0,0,0,0,0
12178,SPY,1601061632664,329.46,200,214252,0,0,0,0,0,0,0,0,0,0,0
12179,SPY,1601061632664,329.46,200,214253,0,0,0,0,0,0,0,0,0,0,0
12180,SPY,1601061632665,329.46,300,214254,0,0,0,0,0,0,0,0,0,0,0
12181,SPY,1601061632665,329.46,100,214255,0,0,0,0,0,0,0,0,0,0,0
12182,SPY,1601061632665,329.46,100,214256,0,0,0,0,0,0,0,0,0,0,0
12183,SPY,1601061632665,329.46,500,214257,0,0,0,0,0,0,0,0,0,0,0
12184,SPY,1601061632665,329.46,100,214258,0,0,0,0,0,0,0,0,0,0,0
12185,SPY,1601061632665,329.46,200,214259,0,0,0,0,0,0,0,0,0,0,0
12186,SPY,1601061632665,329.46,300,214260,0,0,0,0,0,0,0,0,0,0,0
12187,SPY,1601061632668,329.45,100,214261,0,0,0,0,0,0,0,0,0,0,0
12188,SPY,1601061632691,329.455,300,214262,0,0,0,0,0,0,0,0,0,0,0
12189,SPY,1601061632791,329.455,100,214263,0,0,0,0,0,0,0,0,0,0,0
12190,SPY,1601061632792,329.455,100,214264,0,0,0,0,0,0,0,0,0,0,0
12191,SPY,1601061632792,329.455,100,214265,0,0,0,0,0,0,0,0,0,0,0
12192,SPY,1601061632794,329.455,100,214266,0,0,0,0,0,0,0,0,0,0,0
12193,SPY,1601061632794,329.455,100,214267,0,0,0,0,0,0,0,0,0,0,0
12194,SPY,1601061632795,329.455,100,214268,0,0,0,0,0,0,0,0,0,0,0
12195,SPY,1601061632800,329.455,100,214269,0,0,0,0,0,0,0,0,0,0,0
12196,SPY,1601061632802,329.455,100,214270,0,0,0,0,0,0,0,0,0,0,0
12197,SPY,1601061632803,329.455,100,214271,0,0,0,0,0,0,0,0,0,0,0
12198,SPY,1601061633159,329.46,300,214272,0,0,0,0,0,0,0,0,0,0,0
12199,SPY,1601061633159,329.46,100,214273,0,0,0,0,0,0,0,0,0,0,0
12200,SPY,1601061633159,329.46,300,214274,0,0,0,0,0,0,0,0,0,0,0
215997,SPY,1601061907162,329.38,100,218622,329.37,329.38,329.37,2200,100,100,1601061907854,1601061907416,4,0,0
215998,SPY,1601061907174,329.38,100,218623,329.37,329.38,329.37,2200,100,100,1601061907854,1601061907416,4,0,0
215999,SPY,1601061907174,329.39,100,218624,329.37,329.38,329.37,2200,100,100,1601061907854,1601061907416,5,0,0
216000,SPY,1601061907174,329.38,100,218625,329.37,329.38,329.37,2200,100,100,1601061907854,1601061907416,4,0,0
216001,SPY,1601061907416,329.37,100,218626,329.37,329.38,329.37,2200,100,100,1601061907854,1601061907416,2,0,0
216002,SPY,1601061908296,329.38,100,218627,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,2,0,0.010009766
216003,SPY,1601061908296,329.38,300,218628,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,2,0,0
216004,SPY,1601061908339,329.39,100,218629,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,4,0,0
216005,SPY,1601061908662,329.39,100,218630,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,4,0,0
216006,SPY,1601061908662,329.39,100,218631,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,4,0,0
216007,SPY,1601061908662,329.39,100,218632,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,4,0,0
216008,SPY,1601061908673,329.39,100,218633,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,4,0,0
216009,SPY,1601061908674,329.39,100,218634,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,4,0,0
216010,SPY,1601061908674,329.4,100,218635,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216011,SPY,1601061908674,329.4,100,218636,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216012,SPY,1601061908674,329.4,100,218637,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216013,SPY,1601061908674,329.4,100,218638,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216014,SPY,1601061908674,329.4,100,218639,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216015,SPY,1601061908674,329.4,300,218640,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216016,SPY,1601061908674,329.4,300,218641,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216017,SPY,1601061908680,329.405,100,218642,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216018,SPY,1601061908680,329.41,230,218643,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216019,SPY,1601061908700,329.4,100,218644,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216020,SPY,1601061908711,329.4,100,218645,329.38,329.39,329.39,600,200,100,1601061908649,1601061908339,5,0,0
216021,SPY,1601061909936,329.4,100,218646,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0.009979248
216022,SPY,1601061909936,329.4,100,218647,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216023,SPY,1601061909936,329.4,500,218648,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216024,SPY,1601061909936,329.4,100,218649,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216025,SPY,1601061909937,329.4,100,218650,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216026,SPY,1601061909937,329.4,100,218651,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216027,SPY,1601061909937,329.4,500,218652,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216028,SPY,1601061909937,329.4,100,218653,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216029,SPY,1601061909937,329.4,600,218654,329.39,329.4,329.4,300,700,100,1601061909517,1601061908711,4,0,0
216030,SPY,1601061910796,329.42,100,218655,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,4,0,0.020019531
216031,SPY,1601061910825,329.415,100,218656,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,2,0,0
216032,SPY,1601061910879,329.42,100,218657,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,4,0,0
216033,SPY,1601061910893,329.43,100,218658,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216034,SPY,1601061910893,329.43,100,218659,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216035,SPY,1601061910893,329.43,100,218660,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216036,SPY,1601061910893,329.43,100,218661,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216037,SPY,1601061910909,329.44,100,218662,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216038,SPY,1601061910909,329.44,200,218663,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216039,SPY,1601061910909,329.44,100,218664,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216040,SPY,1601061910910,329.43,200,218665,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216041,SPY,1601061910910,329.43,100,218666,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216042,SPY,1601061910910,329.43,100,218667,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,5,0,0
216043,SPY,1601061911004,329.42,100,218668,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,4,0,0
216044,SPY,1601061911036,329.42,196,218669,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,4,0,0
216045,SPY,1601061911036,329.42,200,218670,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,4,0,0
216046,SPY,1601061911062,329.41,100,218671,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,2,0,0
216047,SPY,1601061911062,329.41,100,218672,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,2,0,0
216048,SPY,1601061911148,329.41,100,218673,329.41,329.42,329.4,500,500,600,1601061910555,1601061909937,2,0,0
216049,SPY,1601061911296,329.419,300,218674,329.4,329.42,329.419,1000,900,300,1601061911494,1601061911296,4,0.010009766,0
216050,SPY,1601061911655,329.43,100,218675,329.4,329.42,329.419,1000,900,300,1601061911494,1601061911296,5,0,0
216051,SPY,1601061912180,329.415,100,218676,329.4,329.42,329.419,1000,900,300,1601061911494,1601061911296,4,0,0
216052,SPY,1601061912477,329.41,100,218677,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,5,0.009979248,0
216053,SPY,1601061912477,329.41,100,218678,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,5,0,0
216054,SPY,1601061912477,329.41,100,218679,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,5,0,0
216055,SPY,1601061912477,329.4,100,218680,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,4,0,0
216056,SPY,1601061912477,329.4,500,218681,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,4,0,0
216057,SPY,1601061912482,329.4,100,218682,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,4,0,0
216058,SPY,1601061912490,329.4,100,218683,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,4,0,0
216059,SPY,1601061913029,329.39,100,218684,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,2,0,0
216060,SPY,1601061913029,329.39,100,218685,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,2,0,0
216061,SPY,1601061913029,329.39,500,218686,329.39,329.4,329.4,200,700,100,1601061912609,1601061912490,2,0,0
216062,SPY,1601061913694,329.39,100,218687,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0.010009766,0
216063,SPY,1601061913694,329.39,100,218688,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216064,SPY,1601061913694,329.39,100,218689,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216065,SPY,1601061913695,329.39,100,218690,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216066,SPY,1601061913695,329.39,100,218691,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216067,SPY,1601061913695,329.39,100,218692,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216068,SPY,1601061913695,329.39,100,218693,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216069,SPY,1601061913696,329.39,100,218694,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216070,SPY,1601061914264,329.39,100,218695,329.38,329.39,329.39,800,100,100,1601061913765,1601061913696,4,0,0
216071,SPY,1601061914860,329.38,100,218696,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,2,0,0
216072,SPY,1601061914860,329.38,100,218697,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,2,0,0
216073,SPY,1601061914860,329.38,100,218698,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,2,0,0
216074,SPY,1601061914860,329.38,100,218699,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,2,0,0
216075,SPY,1601061914861,329.38,100,218700,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,2,0,0
216076,SPY,1601061914862,329.37,100,218701,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216077,SPY,1601061914862,329.37,200,218702,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216078,SPY,1601061914862,329.37,100,218703,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216079,SPY,1601061914869,329.37,100,218704,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216080,SPY,1601061914906,329.36,100,218705,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216081,SPY,1601061915153,329.35,103,218706,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216082,SPY,1601061915153,329.35,100,218707,329.38,329.39,329.39,200,600,100,1601061914658,1601061914264,1,0,0
216083,SPY,1601061915235,329.36,100,218708,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0.05999756,0
216084,SPY,1601061915235,329.36,100,218709,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216085,SPY,1601061915241,329.35,100,218710,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216086,SPY,1601061915410,329.345,100,218711,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216087,SPY,1601061915410,329.345,100,218712,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216088,SPY,1601061915416,329.34,100,218713,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216089,SPY,1601061915416,329.34,100,218714,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216090,SPY,1601061915712,329.325,100,218715,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,2,0,0
216091,SPY,1601061915829,329.32,100,218716,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,2,0,0
216092,SPY,1601061915829,329.32,100,218717,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,2,0,0
216093,SPY,1601061915834,329.325,100,218718,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,2,0,0
216094,SPY,1601061915876,329.325,100,218719,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,2,0,0
216095,SPY,1601061916535,329.33,100,218720,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,4,0,0
216096,SPY,1601061916535,329.33,100,218721,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,4,0,0
216097,SPY,1601061916535,329.33,279,218722,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,4,0,0
216098,SPY,1601061916535,329.33,100,218723,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,4,0,0
216099,SPY,1601061916538,329.33,100,218724,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,4,0,0
216100,SPY,1601061916545,329.34,100,218725,329.32,329.33,329.325,500,900,100,1601061916154,1601061915876,5,0,0
216101,SPY,1601061917448,329.34,100,218726,329.33,329.34,329.34,200,900,100,1601061917041,1601061916545,4,0,0.010009766
216102,SPY,1601061917451,329.34,100,218727,329.33,329.34,329.34,200,900,100,1601061917041,1601061916545,4,0,0
216103,SPY,1601061917742,329.345,200,218728,329.33,329.34,329.34,200,900,100,1601061917041,1601061916545,5,0,0
216104,SPY,1601061917742,329.345,100,218729,329.33,329.34,329.34,200,900,100,1601061917041,1601061916545,5,0,0
216105,SPY,1601061917744,329.345,100,218730,329.33,329.34,329.34,200,900,100,1601061917041,1601061916545,5,0,0
216106,SPY,1601061917758,329.34,100,218731,329.33,329.34,329.34,200,900,100,1601061917041,1601061916545,4,0,0
216107,SPY,1601061918339,329.345,100,218732,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0.010009766
216108,SPY,1601061918339,329.345,100,218733,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0
216109,SPY,1601061918339,329.345,100,218734,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0
216110,SPY,1601061918339,329.345,100,218735,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0
216111,SPY,1601061918340,329.345,200,218736,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,2,0,0
216112,SPY,1601061918344,329.35,100,218737,329.34,329.35,329.34,300,1000,100,1601061918211,1601061917758,4,0,0
